2026-06-11 12:46:55,090	dropped_fragment	ن	PROPN
2026-06-11 12:46:55,090	dropped_fragment	ن	PROPN
2026-06-11 13:01:58,757	dropped_fragment	ی	PROPN
2026-06-11 13:21:20,603	dropped_fragment	د	NOUN
2026-06-11 13:53:59,718	dropped_fragment	۸	PROPN
2026-06-11 14:08:59,981	dropped_fragment	۸	PROPN
2026-06-11 14:23:21,505	dropped_fragment	ن	NOUN
2026-06-11 14:50:05,539	dropped_fragment	ں	PROPN
2026-06-11 14:53:20,810	dropped_fragment	آ	PROPN
2026-06-11 15:00:03,095	dropped_fragment	ا	PROPN
2026-06-11 15:03:23,156	dropped_fragment	آ	PROPN
2026-06-11 15:17:04,106	dropped_fragment	۹	PROPN
2026-06-11 15:19:05,832	dropped_fragment	۸	PROPN
2026-06-11 15:32:05,702	dropped_fragment	۹	PROPN
2026-06-11 15:43:21,081	dropped_fragment	آ	PROPN
2026-06-11 15:47:21,403	dropped_fragment	س	PROPN
2026-06-11 15:50:07,174	dropped_fragment	۸	PROPN
2026-06-11 15:53:07,707	dropped_fragment	۸	PROPN
2026-06-11 16:05:21,196	dropped_fragment	ل	NOUN
2026-06-11 16:27:10,137	dropped_fragment	ن	PROPN
2026-06-11 16:41:11,619	dropped_fragment	۸	PROPN
2026-06-11 16:45:10,946	dropped_fragment	ن	PROPN
2026-06-11 16:48:13,532	dropped_fragment	ن	PROPN
2026-06-11 17:04:13,199	dropped_fragment	ڈ	NOUN
2026-06-11 17:13:35,130	dropped_fragment	ل	PROPN
2026-06-11 17:17:33,789	dropped_fragment	ڈ	NOUN
2026-06-11 17:30:34,507	dropped_fragment	آ	PROPN
2026-06-11 17:38:37,883	dropped_fragment	۷	PROPN
2026-06-11 17:52:40,759	dropped_fragment	ہ	PROPN
2026-06-11 17:55:38,801	dropped_fragment	ہ	PROPN
2026-06-11 17:56:39,347	dropped_fragment	ہ	PROPN
2026-06-11 18:31:42,321	dropped_fragment	س	PROPN
2026-06-11 18:31:42,321	dropped_fragment	ں	PROPN
2026-06-11 18:38:41,269	dropped_fragment	ڈ	NOUN
2026-06-11 18:42:35,240	dropped_fragment	ر	NOUN
2026-06-11 18:52:41,812	dropped_fragment	ن	PROPN
2026-06-11 18:57:42,332	dropped_fragment	ن	PROPN
2026-06-11 19:19:44,050	dropped_fragment	۹	PROPN
2026-06-11 20:08:46,259	dropped_fragment	چ	PROPN
2026-06-11 20:14:49,301	dropped_fragment	۷	PROPN
2026-06-11 20:14:49,302	dropped_fragment	ل	PROPN
2026-06-11 20:20:35,940	dropped_fragment	ں	NOUN
2026-06-11 20:26:34,665	dropped_fragment	آ	PROPN
2026-06-11 20:30:52,467	dropped_fragment	ا	PROPN
2026-06-11 20:34:35,809	dropped_fragment	٪	NOUN
